Date/Time,3m Temp,5m Temp,7m Temp,Surface PAR,Air Temp,Wind Speed,Wind Direction
7/11/19 4:03,24.32,22.1,17.87,6,17.3,0,0
7/11/19 4:18,24.35,22.08,17.95,3,17.1,0,311
7/11/19 4:33,24.36,21.85,18.04,5,16.8,1,320
7/11/19 4:48,24.33,21.75,18.03,6,16.5,0.8,330
7/11/19 5:03,24.34,21.47,18.18,10,16.5,0.4,325
7/11/19 5:18,24.33,21.39,18.06,21,16.7,0.6,305
7/11/19 5:33,24.31,21.4,17.82,34,17.1,0,0
7/11/19 5:48,24.29,21.47,17.8,49,16.8,0,0
7/11/19 6:03,24.27,21.41,17.7,63,16.9,0,239
7/11/19 6:18,24.27,21.49,17.68,114,16.8,0.9,227
7/11/19 6:33,24.26,21.52,17.49,168,17,0.6,183
7/11/19 6:48,24.27,21.51,17.63,209,18,0,0
7/11/19 7:03,24.28,21.36,17.82,190,19.9,0.8,105
7/11/19 7:18,24.27,21.39,17.79,222,20.4,0,0
7/11/19 7:33,24.28,21.27,17.82,438,21,0.6,145
7/11/19 7:48,24.28,21.41,17.93,235,20.3,1,154
7/11/19 8:03,24.28,21.53,17.82,409,21.6,0.7,117
7/11/19 8:18,24.25,21.6,17.88,302,21.6,0.9,172
7/11/19 8:33,24.25,21.84,17.65,289,23,0.8,206
7/11/19 8:48,24.26,21.72,17.84,516,22.8,0.5,151
7/11/19 9:03,24.3,21.64,17.84,513,23.1,0.4,0
7/11/19 9:18,24.31,21.59,17.68,614,22.6,1.8,111
7/11/19 9:33,24.32,21.43,17.93,477,21.7,1.1,179
7/11/19 9:48,24.35,21.51,18.27,569,21.8,2,111
7/11/19 10:03,24.35,21.47,18.15,610,22.6,1.1,113
7/11/19 10:18,24.35,21.59,18.2,614,22.8,2.2,118
7/11/19 10:33,24.36,21.7,18.33,760,23.5,1,120
7/11/19 10:48,24.35,21.71,18.42,603,24.3,1.5,154
7/11/19 11:03,24.35,21.8,18.55,597,23.6,1.6,111
7/11/19 11:18,24.36,21.78,18.63,606,23.8,1.3,118
7/11/19 11:33,24.37,21.99,18.73,624,24.4,1.5,133
7/11/19 11:48,24.39,22.61,18.77,546,24.8,1.5,145
7/11/19 12:03,24.38,22.7,19.07,575,25.4,1.5,176
7/11/19 12:18,24.53,22.85,19.38,733,24.9,2.5,109
7/11/19 12:33,24.51,22.95,19.42,865,25.1,1.7,203
7/11/19 12:48,24.54,23.1,19.42,714,25.8,2.2,157
7/11/19 13:03,24.61,23.42,19.4,754,25.8,1.1,202
7/11/19 13:18,24.61,23.45,19.36,271,25.6,1.3,199
7/11/19 13:33,24.65,23.56,19.29,158,25.9,1.6,135
7/11/19 13:48,24.62,23.68,19.31,214,25.7,2.5,193
7/11/19 14:03,24.55,23.69,19.38,251,25.5,2.4,205
7/11/19 14:18,24.67,23.76,19.32,196,25.4,3,197
7/11/19 14:33,24.68,23.77,19.57,238,25.2,1.9,212
7/11/19 14:48,24.73,23.75,19.49,256,24.8,2.6,196
7/11/19 15:03,24.74,23.63,19.41,142,24.2,2.9,201
7/11/19 15:18,24.72,24.28,19.79,136,23.8,1.7,222
7/11/19 15:33,24.71,24.49,19.7,177,23.6,1.6,223
7/11/19 15:48,24.71,24.5,19.87,205,24.1,1.7,153
7/11/19 16:03,24.7,24.6,19.59,310,23.6,1.9,154
7/11/19 16:18,24.72,24.6,19.66,242,23.5,1.8,153
7/11/19 16:33,24.72,24.62,19.73,186,24.3,0.9,171
7/11/19 16:48,24.73,24.63,19.74,186,24.1,1.8,147
7/11/19 17:03,24.76,24.56,19.87,165,23.9,1.2,182
7/11/19 17:18,24.74,24.59,19.85,163,23.2,1.1,118
7/11/19 17:33,24.73,24.64,19.97,139,23.1,2,158
7/11/19 17:48,24.75,24.62,19.97,52,22.5,1.9,152
7/11/19 18:03,24.72,24.61,19.85,28,22.1,1.9,167
7/11/19 18:18,24.75,24.66,19.83,39,21.7,1.6,212
7/11/19 18:33,24.75,24.62,19.91,32,21.5,1.4,208
7/11/19 18:48,24.74,24.64,20.06,21,21.2,0.7,165
7/11/19 19:03,24.74,24.65,20.39,15,21,2.3,181
7/11/19 19:18,24.73,24.66,20.13,12,20.7,1.9,170
7/11/19 19:33,24.72,24.66,19.9,9,20.4,1.9,168
7/11/19 19:48,24.7,24.64,19.92,9,20.4,2.5,175
7/11/19 20:03,24.67,24.62,20.07,9,20.1,1.7,191
7/11/19 20:18,24.66,24.6,20.12,6,19.9,1.4,204
7/11/19 20:33,24.65,24.59,20.49,5,19.7,1.6,206
7/11/19 20:48,24.62,24.55,20.2,8,19.4,2.3,214
7/11/19 21:03,24.61,24.55,20.01,6,19.2,1.8,219
7/11/19 21:18,24.62,24.55,19.89,8,19.3,2.7,212
7/11/19 21:33,24.6,24.54,20.06,6,18.9,2.1,210
7/11/19 21:48,24.59,24.51,19.83,9,18.9,0.9,186
7/11/19 22:03,24.57,24.52,20,5,18.8,1,180
7/11/19 22:18,24.55,24.49,19.94,6,18.8,1.3,202
7/11/19 22:33,24.54,24.47,20.06,8,18.9,0.9,173
7/11/19 22:48,24.49,24.44,19.55,5,18.7,1.2,200
7/11/19 23:03,24.47,24.42,19.37,6,19,1.9,221
7/11/19 23:18,24.47,24.41,19.06,8,18.9,1.2,162
7/11/19 23:33,24.45,24.4,19.12,8,18.9,1.5,205
7/11/19 23:48,24.44,24.39,19.24,6,18.8,0.4,113
7/12/19 0:03,24.4,24.35,19.14,6,18.8,0.9,184
7/12/19 0:18,24.41,24.34,19,6,18.8,1.3,203
7/12/19 0:33,24.39,24.34,18.9,6,18.6,0.7,137
7/12/19 0:48,24.39,24.34,18.91,6,18.6,0.8,172
7/12/19 1:03,24.37,24.32,18.56,5,18.5,0.7,138
7/12/19 1:18,24.35,24.29,18.44,3,18.7,2.1,209
7/12/19 1:33,24.34,24.27,18.12,5,18.7,1.9,198
7/12/19 1:48,24.32,24.27,18.12,5,18.7,1,167
7/12/19 2:03,24.3,24.25,18.53,3,18.8,2.3,209
7/12/19 2:18,24.3,24.24,18.73,5,18.7,1.5,173
7/12/19 2:33,24.32,24.24,19,5,18.7,0.8,149
7/12/19 2:48,24.31,24.24,19.03,3,18.7,0.9,154
7/12/19 3:03,24.33,24.28,18.95,5,18.8,0.8,132
7/12/19 3:18,24.33,24.26,18.86,5,19,1.6,200
7/12/19 3:33,24.33,24.25,18.92,3,18.8,1.2,173
7/12/19 3:48,24.32,24.26,18.82,6,18.6,0.8,220
7/12/19 4:03,24.32,24.26,19.28,3,18.7,0.7,206
7/12/19 4:18,24.3,24.25,19.17,5,18.7,0.8,213
7/12/19 4:33,24.29,24.23,19.33,3,18.4,0.8,167
7/12/19 4:48,24.26,24.22,19.22,5,18.6,1.1,137
7/12/19 5:03,24.25,24.21,18.82,6,18.6,0.8,128
7/12/19 5:18,24.25,24.19,18.95,3,18.7,1.5,190
7/12/19 5:33,24.24,24.18,18.97,9,18.5,1,188
7/12/19 5:48,24.22,24.17,19.01,9,18.4,0.9,134
7/12/19 6:03,24.21,24.16,19.08,12,18.6,0.5,110
7/12/19 6:18,24.21,24.15,18.87,15,18.5,0.9,134
7/12/19 6:33,24.2,24.15,18.84,14,18.6,1,154
7/12/19 6:48,24.19,24.15,18.76,15,18.5,1.5,131
7/12/19 7:03,24.2,24.13,18.52,21,18.4,0.6,109
7/12/19 7:18,24.19,24.12,18.64,23,18.6,0.5,108
7/12/19 7:33,24.17,24.11,18.64,23,18.6,0,0
7/12/19 7:48,24.17,24.12,18.52,28,18.7,0.4,136
7/12/19 8:03,24.17,24.1,18.43,52,18.6,1,108
7/12/19 8:18,24.16,24.1,18.11,70,18.4,0.7,100
7/12/19 8:33,24.16,24.09,17.81,90,18.4,0.7,110
7/12/19 8:48,24.15,24.08,17.66,85,18.4,0.6,133
7/12/19 9:03,24.15,24.08,17.54,85,18.4,0,0
7/12/19 9:18,24.15,24.07,17.89,90,18.5,0.9,110
7/12/19 9:33,24.14,24.08,17.87,91,18.7,0.4,136
7/12/19 9:48,24.14,24.07,17.47,123,18.8,0.5,112
7/12/19 10:03,24.14,23.99,17.52,156,18.5,0.5,111
7/12/19 10:18,24.13,24.06,17.43,141,18.4,0.8,115
7/12/19 10:33,24.13,24.06,17.62,120,18.5,0.3,0
7/12/19 10:48,24.13,24.06,17.73,169,18.6,0.6,345
7/12/19 11:03,24.13,24.06,17.84,250,18.8,1,130
7/12/19 11:18,24.13,24.05,17.89,190,19.4,0.5,339
7/12/19 11:33,24.12,24.05,17.78,422,19.7,0,0
7/12/19 11:48,24.12,24.06,17.8,305,19.6,0,0
7/12/19 12:03,24.13,24.06,17.58,259,20.5,0,0
7/12/19 12:18,24.15,24.05,17.68,317,19.8,1,349
7/12/19 12:33,24.16,24.01,17.8,412,20.6,0.9,0
7/12/19 12:48,24.17,24.03,17.89,374,22.1,0.8,158
7/12/19 13:03,24.16,23.59,17.78,316,20.3,1.3,118
7/12/19 13:18,24.16,23,17.64,518,20.1,1.8,112
7/12/19 13:33,24.17,22.88,17.69,404,20.8,1.3,121
7/12/19 13:48,24.16,23.07,17.84,437,21.5,1.1,122
7/12/19 14:03,24.16,22.74,17.96,340,21.7,1.1,108
7/12/19 14:18,24.15,22.69,18.32,238,21.9,0.4,108
7/12/19 14:33,24.15,22.69,18.38,262,22.5,0,0
7/12/19 14:48,24.15,22.83,18.54,302,23.3,0,0
7/12/19 15:03,24.16,22.79,18.34,328,23.4,0.8,118
7/12/19 15:18,24.16,22.93,18.08,521,22.4,0.6,129
7/12/19 15:33,24.14,22.96,18.18,271,22.6,1,114
7/12/19 15:48,24.14,23.12,18.15,292,22.7,1,189
7/12/19 16:03,24.14,23.14,17.93,186,23.1,1.2,132
7/12/19 16:18,24.14,23.35,17.74,247,22.6,1.4,124
7/12/19 16:33,24.14,23.14,17.73,115,22.5,0.9,107
7/12/19 16:48,24.15,23.15,17.8,217,24,1.2,123
7/12/19 17:03,24.16,23.32,17.91,233,23.7,0.8,125
7/12/19 17:18,24.15,23.29,18.14,208,24,0.9,128
7/12/19 17:33,24.16,23.22,18.43,181,24.3,0.5,0
7/12/19 17:48,24.17,23.43,18.55,138,25,0.7,123
7/12/19 18:03,24.16,23.44,18.67,121,24.1,0.6,142
7/12/19 18:18,24.16,23.45,18.82,108,24.3,0.7,148
7/12/19 18:33,24.17,23.63,18.86,45,24.3,1,128
7/12/19 18:48,24.18,23.59,18.94,60,24.1,0,0
7/12/19 19:03,24.18,23.33,19.05,82,24.4,0.4,345
7/12/19 19:18,24.22,23.52,19.27,51,23.9,0.4,351
7/12/19 19:33,24.23,23.53,19.52,27,23,0.7,327
7/12/19 19:48,24.24,23.55,19.32,15,23.2,0,0
7/12/19 20:03,24.27,23.47,19.38,8,22.9,1,1
7/12/19 20:18,24.3,23.21,19.23,8,22.8,0.5,343
7/12/19 20:33,24.22,23.28,19.41,6,22.8,0.6,219
7/12/19 20:48,24.2,23.12,19.65,6,22.7,0,0
7/12/19 21:03,24.2,22.7,19.47,3,22.4,0,0
7/12/19 21:18,24.18,22.57,18.45,6,22.3,0,0
7/12/19 21:33,24.19,22.74,18.68,3,21.8,0,0
7/12/19 21:48,24.19,22.81,18.47,5,21.6,0,0
7/12/19 22:03,24.2,22.9,18.53,5,21.7,0.4,149
7/12/19 22:18,24.19,22.88,18.59,5,21.6,0.6,308
7/12/19 22:33,24.18,22.94,18.69,5,21.8,0,10
7/12/19 22:48,24.18,23.05,18.74,1,21.6,0.5,347
7/12/19 23:03,24.18,23.09,18.85,1,21.2,1.1,320
7/12/19 23:18,24.16,23.1,18.85,6,21.3,0,0
7/12/19 23:33,24.16,23.17,18.92,3,21.1,0.7,107
7/12/19 23:48,24.17,23.2,18.96,5,20.9,0.5,105
7/13/19 0:03,24.17,23.22,19.09,5,20.9,0,0
7/13/19 0:18,24.17,23.24,19.19,5,21.1,0,0
7/13/19 0:33,24.17,23.24,19.32,5,20.9,0,0
7/13/19 0:48,24.18,23.24,19.42,5,20.9,0,0
7/13/19 1:03,24.19,23.31,19.45,3,20.7,0,0
7/13/19 1:18,24.18,23.32,19.76,5,20.7,0,0
7/13/19 1:33,24.2,23.36,19.7,6,20.7,0.3,26
7/13/19 1:48,24.17,23.45,19.61,3,20.6,0.4,119
7/13/19 2:03,24.2,23.4,19.58,5,20.3,0.6,105
7/13/19 2:18,24.2,23.32,19.7,3,20.2,0.8,190
7/13/19 2:33,24.24,23.23,19.94,5,20.2,0.8,114
7/13/19 2:48,24.21,23.25,19.86,3,19.8,0.3,0
7/13/19 3:03,24.2,23.06,19.83,5,20.4,1.3,322
7/13/19 3:18,24.2,23.26,19.74,3,21.1,1,313
7/13/19 3:33,24.17,23.22,19.84,6,20.9,0.3,199
7/13/19 3:48,24.19,23.29,19.86,5,20.4,0.4,257
7/13/19 4:03,24.17,23.27,19.74,6,20.2,0.7,336
7/13/19 4:18,24.17,23.3,19.73,6,20.3,1.2,314
7/13/19 4:33,24.15,23.25,19.62,3,19.8,0.6,116
7/13/19 4:48,24.16,23.23,19.45,8,19.1,0.4,83
7/13/19 5:03,24.16,23.27,19.34,14,20.9,1.4,308
7/13/19 5:18,24.14,23.3,19.6,19,20.9,1.6,313
7/13/19 5:33,24.13,23.29,19.52,32,20.1,1.6,320
7/13/19 5:48,24.1,23.27,19.58,40,19.5,0.9,322
7/13/19 6:03,24.11,23.34,19.61,61,19.4,0.7,307
7/13/19 6:18,24.11,23.31,19.63,114,19.8,1,347
7/13/19 6:33,24.09,23.3,19.53,117,20.4,1.4,307
7/13/19 6:48,24.09,23.31,19.64,150,20.5,1.2,320
7/13/19 7:03,24.08,23.32,19.58,150,21.5,0.3,0
7/13/19 7:18,24.08,23.24,19.57,166,22.5,1.3,210
7/13/19 7:33,24.07,23.28,19.36,323,22.9,1,294
7/13/19 7:48,24.08,23.24,19.15,418,23.6,1,321
7/13/19 8:03,24.08,23.21,19.1,305,23.5,1.5,307
7/13/19 8:18,24.07,23.18,18.96,703,23.4,2.2,307
7/13/19 8:33,24.1,23.13,19.02,458,23.5,2,308
7/13/19 8:48,24.1,23.05,19.05,476,23.9,2.1,303
7/13/19 9:03,24.1,23.02,19.05,308,24.1,1.2,306
7/13/19 9:18,24.09,22.94,18.95,1086,24.3,1.9,311
7/13/19 9:33,24.1,22.84,18.86,474,24.7,1.2,301
7/13/19 9:48,24.08,22.71,18.89,2610,24.9,1.9,306
7/13/19 10:03,24.06,22.57,18.86,703,26,1.6,307
7/13/19 10:18,24.04,22.56,18.64,453,25.5,2.2,309
7/13/19 10:33,24.03,22.47,18.53,850,25.6,1.3,309
7/13/19 10:48,24.03,22.51,18.53,349,27.4,1.5,312
7/13/19 11:03,23.99,22.29,18.49,678,25.9,1.7,312
7/13/19 11:18,24.04,22.37,18.51,588,26.4,1.9,305
7/13/19 11:33,24.05,22.1,18.95,449,26.4,2,314
7/13/19 11:48,23.9,22.11,18.94,997,28,1.3,302
7/13/19 12:03,23.89,22.25,19.15,199,28.2,0.6,275
7/13/19 12:18,23.92,22.48,19.23,1404,29.9,0.5,258
7/13/19 12:33,23.95,22.69,19.34,1113,26.5,1.1,308
7/13/19 12:48,23.98,22.75,19.37,551,28.6,0.6,263
7/13/19 13:03,24.01,22.57,19.35,401,30.4,0.8,282
7/13/19 13:18,24.04,22.29,19.26,771,29.7,0.7,236
7/13/19 13:33,24.06,22.16,19.31,233,27.8,1.4,308
7/13/19 13:48,24.09,22.53,19.18,590,27.8,0.9,311
7/13/19 14:03,24.11,22.76,19.26,818,28.8,0.9,304
7/13/19 14:18,24.13,22.51,19.18,1960,31.3,0.5,242
7/13/19 14:33,24.15,22.75,19.26,594,30.4,1.3,217
7/13/19 14:48,24.17,22.8,19.41,751,29,1,221
7/13/19 15:03,24.18,22.66,19.67,429,29,0.6,256
7/13/19 15:18,24.19,22.87,19.52,250,30.3,0.6,296
7/13/19 15:33,24.18,22.8,19.62,289,30.3,0.7,277
7/13/19 15:48,24.21,22.95,19.59,295,30,0.9,301
7/13/19 16:03,24.24,23.19,19.58,266,31.2,1,255
7/13/19 16:18,24.28,23.26,19.6,141,31.3,0.9,296
7/13/19 16:33,24.25,23.33,19.62,117,30.6,1,238
7/13/19 16:48,24.29,23.44,19.25,99,30.8,0.8,291
7/13/19 17:03,24.25,23.46,19.72,96,31.6,0.5,312
7/13/19 17:18,24.27,23.52,20.08,91,31.3,1.1,299
7/13/19 17:33,24.21,23.57,20.35,87,30.9,0.7,294
7/13/19 17:48,24.17,23.59,20.52,82,31.6,0.8,241
7/13/19 18:03,24.19,23.45,20.59,76,30.9,0.7,295
7/13/19 18:18,24.15,22.94,20.6,66,30.9,0.5,288
7/13/19 18:33,24.2,23.42,20.62,60,30.9,0.5,269
7/13/19 18:48,24.09,23.58,20.7,57,29.9,1.3,235
7/13/19 19:03,24.07,23.55,20.94,51,29.2,0.5,244
7/13/19 19:18,24.03,23.51,20.87,48,28.5,1.1,231
7/13/19 19:33,24.12,23.46,20.7,32,27.7,0.8,240
7/13/19 19:48,24.14,23.4,20.86,21,27.7,0.3,0
7/13/19 20:03,24.2,23.35,21.18,14,27.7,0.3,244
7/13/19 20:18,24.16,23.34,21.02,6,25.6,1.5,223
7/13/19 20:33,24.08,23.31,20.9,6,24.8,1.1,224
7/13/19 20:48,24.17,23.29,20.97,9,24.6,0.4,257
7/13/19 21:03,24.04,23.3,21.19,6,23.8,1.9,224
7/13/19 21:18,24.04,23.42,21.18,8,23.4,1.1,220
7/13/19 21:33,24.16,23.37,20.7,6,23.1,0,0
7/13/19 21:48,24.12,23.48,20.57,8,22.7,0,0
7/13/19 22:03,24.18,23.61,20.6,5,22.6,1.5,221
7/13/19 22:18,24.18,23.67,20.68,6,22.1,0.5,283
7/13/19 22:33,24.17,23.69,20.22,9,22,1.5,218
7/13/19 22:48,24.16,23.72,20.65,8,21.7,0.9,225
7/13/19 23:03,24.14,23.71,19.79,8,21.7,0.6,225
7/13/19 23:18,24.13,23.64,19.76,6,21.5,0.7,211
7/13/19 23:33,24.12,23.32,19.19,6,21.3,0.8,193
7/13/19 23:48,24.11,23.24,19.07,5,21.4,0.7,233
7/14/19 0:03,24.09,23.29,18.9,8,21.2,0.4,0
7/14/19 0:18,24.09,23.33,18.95,6,21.3,1.6,215
7/14/19 0:33,24.13,23.36,19.24,6,21.2,1.3,226
7/14/19 0:48,24.09,23.43,19.44,6,21.3,0.8,269
7/14/19 1:03,24.26,23.51,19.01,6,21.3,1.2,261
7/14/19 1:18,24.09,23.55,19.27,5,21.7,2.6,309
7/14/19 1:33,24.06,23.61,19.58,5,21.1,3.3,311
7/14/19 1:48,24.14,23.67,19.11,5,20.5,0.7,168
7/14/19 2:03,24.13,23.68,19.17,5,20.2,1.1,354
7/14/19 2:18,24.1,23.72,18.42,3,19.6,0.9,104
7/14/19 2:33,24.41,23.6,18.24,5,19.6,0.7,99
7/14/19 2:48,24.4,23.75,18.19,5,19.7,0.6,0
7/14/19 3:03,24.44,23.77,17.98,5,19.3,0.4,0
7/14/19 3:18,24.49,23.74,18.45,5,19.3,0.5,0
7/14/19 3:33,24.4,23.4,18.75,3,19.7,0.9,242
7/14/19 3:48,24.41,23.24,18.9,6,19.9,0.8,226
7/14/19 4:03,24.35,22.52,18.99,5,19.3,1.1,214
7/14/19 4:18,24.37,22.69,19.2,6,19.5,0.8,247
7/14/19 4:33,24.18,22.98,19.35,5,19.7,1.3,306
7/14/19 4:48,24.37,22.94,19.27,6,19.7,1,204
7/14/19 5:03,24.35,22.86,18.68,9,19.7,1.1,113
7/14/19 5:18,24.3,23.2,18.61,15,19.4,0.5,196
7/14/19 5:33,24.34,23.16,18.64,21,19.2,0.3,104
7/14/19 5:48,24.34,22.98,18.67,36,19.2,0.5,0
7/14/19 6:03,24.35,22.97,18.64,55,19.5,1.1,121
7/14/19 6:18,24.33,23.04,18.53,87,19.6,1.4,200
7/14/19 6:33,24.33,23.12,18.51,202,20.3,1.1,213
7/14/19 6:48,24.03,23.1,18.48,117,20.4,1.3,203
7/14/19 7:03,23.98,23.11,18.6,168,21.3,1.3,198
7/14/19 7:18,24.18,23.01,18.2,202,21,2,222
7/14/19 7:33,24.28,23.05,18.15,370,22.3,0.9,151
7/14/19 7:48,24.26,23.03,18.01,251,23.7,1.1,205
7/14/19 8:03,24.27,23.1,18.25,364,25.5,0.5,126
7/14/19 8:18,24.3,23.01,18.44,242,26.1,0.6,132
7/14/19 8:33,24.29,22.95,18.47,310,26.9,0.5,203
7/14/19 8:48,24.3,23.03,18.45,284,26.8,0.4,0
7/14/19 9:03,24.31,23.1,18.3,850,25.1,1,301
7/14/19 9:18,24.32,23.09,18.45,566,25.4,2.2,307
7/14/19 9:33,24.34,23.13,18.6,420,24.8,2.1,312
7/14/19 9:48,24.35,23.09,18.82,224,26,0.4,276
7/14/19 10:03,24.46,23.06,18.96,313,26.4,0.6,276
7/14/19 10:18,24.41,23.01,18.68,272,25.3,1.3,308
7/14/19 10:33,24.46,23.02,18.55,510,26.7,0.7,297
7/14/19 10:48,24.47,22.99,18.24,263,27.7,0.8,306
7/14/19 11:03,24.53,23.07,18.26,198,26.2,1.5,313
7/14/19 11:18,24.51,23.21,18.27,971,26.9,1,294
7/14/19 11:33,24.53,23.28,18.48,641,27.4,1.3,313
7/14/19 11:48,24.53,23.13,18.46,489,27.2,2.8,308
7/14/19 12:03,24.58,22.83,18.55,1052,28.1,0.7,324
7/14/19 12:18,24.54,22.87,18.54,690,26.8,2.8,311
7/14/19 12:33,24.6,22.78,18.49,878,27.5,2.3,308
7/14/19 12:48,24.57,22.89,18.17,280,27.9,1.2,319
7/14/19 13:03,24.59,22.87,18.08,292,28.2,1.8,306
7/14/19 13:18,24.65,22.85,17.94,76,27.8,1.4,311
7/14/19 13:33,24.58,21.92,17.87,196,28.6,1.2,282
7/14/19 13:48,24.35,22,17.73,965,18.1,7.4,66
7/14/19 14:03,24.22,22.66,17.83,727,18.4,1.1,109
7/14/19 14:18,24.06,22.23,17.98,1603,20,1.4,303
7/14/19 14:33,24.13,22.4,18.06,232,22.9,3.8,308
7/14/19 14:48,24.03,21.89,18.21,277,24.1,3.1,306
7/14/19 15:03,23.98,22.32,17.99,347,24.8,2.4,305
7/14/19 15:18,23.99,22.53,18.39,206,25.2,2.5,315
7/14/19 15:33,24.15,22.55,18.47,163,26.1,2,310
7/14/19 15:48,24.04,22.47,18.85,162,26.8,2.2,309
7/14/19 16:03,23.95,22.42,18.52,160,26.8,2.5,311
7/14/19 16:18,23.97,22.37,18.13,189,26.3,2.6,313
7/14/19 16:33,23.79,21.94,18.1,118,26.5,2.9,310
7/14/19 16:48,23.81,21.97,18.82,118,26.5,2.2,317
7/14/19 17:03,23.67,21.99,18.72,135,26.5,2.9,308
7/14/19 17:18,23.63,22.16,18.57,99,26.8,2,303
7/14/19 17:33,23.67,22.16,18.88,91,26.6,2.6,310
7/14/19 17:48,23.56,21.98,18.33,88,26.9,1.3,320
7/14/19 18:03,23.56,21.92,18.7,87,26.1,3.2,311
7/14/19 18:18,24.58,22,18.53,132,25.2,3.3,310
7/14/19 18:33,24.56,22.4,19.38,73,25.1,3.8,309
7/14/19 18:48,24.53,21.68,18.96,63,25,2.9,308
7/14/19 19:03,24.44,21.49,18.92,55,24.7,2.9,308
7/14/19 19:18,24.09,21.92,18.96,32,24.2,1.7,310
7/14/19 19:33,24.14,21.96,18.7,24,24.1,2.8,312
7/14/19 19:48,24.13,21.86,18.53,16,23.8,2,317
7/14/19 20:03,23.81,21.77,19.04,10,23.1,2.5,309
7/14/19 20:18,23.96,22,18.91,6,23,2.7,311
7/14/19 20:33,24.06,21.83,18.91,6,22.7,2.6,311
7/14/19 20:48,24.18,21.87,18.52,6,22.5,3.8,306
7/14/19 21:03,23.98,21.56,18.53,6,22.3,3.1,309
7/14/19 21:18,23.71,21.17,18.72,6,22,3.4,312
7/14/19 21:33,23.88,21.37,18.77,8,21.7,1.6,306
7/14/19 21:48,23.38,21.32,18.87,8,21.3,1,307
7/14/19 22:03,23.74,21.42,18.86,8,20.8,0.8,341
7/14/19 22:18,23.73,21.36,18.81,5,20.7,0.4,0
7/14/19 22:33,23.84,21.26,18.75,8,20.8,2.4,308
7/14/19 22:48,23.84,21.17,19.09,6,21.2,2.6,307
7/14/19 23:03,23.84,21.12,18.66,8,20.8,1.9,306
7/14/19 23:18,23.85,21.3,18.65,6,20.5,0,0
7/14/19 23:33,23.83,21.45,18.64,3,20.6,2.1,309
7/14/19 23:48,23.74,21.76,18.56,6,20.6,2.3,310
7/15/19 0:03,23.77,21.9,18.87,6,20.5,1.1,310
7/15/19 0:18,23.68,21.46,18.84,5,20.1,0.9,327
7/15/19 0:33,23.72,21.34,18.91,5,19.8,0.7,310
7/15/19 0:48,23.69,21.56,18.96,6,20.3,1.5,315
7/15/19 1:03,23.65,21.63,18.73,3,20.6,2.6,310
7/15/19 1:18,23.65,21.63,18.66,5,20.5,2.8,313
7/15/19 1:33,23.64,21.57,18.64,5,20.3,2.6,309
7/15/19 1:48,23.68,21.76,18.85,6,20.4,2.3,312
7/15/19 2:03,23.69,21.81,18.92,5,20,1.9,311
7/15/19 2:18,23.68,21.76,18.9,5,19.2,1.9,309
7/15/19 2:33,23.68,21.75,18.97,5,19.7,0.5,12
7/15/19 2:48,23.66,21.76,19,5,18.9,1.6,318
7/15/19 3:03,23.73,21.73,19.05,5,19.1,1.5,318
7/15/19 3:18,23.77,21.92,19.12,5,18.4,1.3,322
7/15/19 3:33,23.84,22.15,19.49,5,18.5,1.1,322
7/15/19 3:48,23.81,22.13,19.27,5,18.1,0.5,109
7/15/19 4:03,23.7,22.25,19.15,5,17.5,0.6,98
7/15/19 4:18,23.67,22.21,19.22,3,17.5,0.8,92
7/15/19 4:33,23.71,22.27,19.36,3,19.4,1.9,310
7/15/19 4:48,23.75,22.26,19.35,6,19,0.7,87
7/15/19 5:03,23.72,22.22,19.51,9,20,3.6,308
7/15/19 5:18,23.77,22.61,19.38,23,19.9,1.8,307
7/15/19 5:33,23.8,22.68,19.42,34,19.6,1.3,303
7/15/19 5:48,23.78,22.89,19.44,52,19.1,1.7,220
7/15/19 6:03,23.7,23.3,19.46,75,19.3,0,0
7/15/19 6:18,23.68,23.1,19.41,88,19.6,0.3,321
7/15/19 6:33,23.68,22.55,19.32,150,19.8,0.8,345
7/15/19 6:48,23.65,22.63,19.37,163,20.1,1.8,290
7/15/19 7:03,23.65,23.12,19.33,208,20.7,3.5,313
7/15/19 7:18,23.64,22.61,19.3,180,20.8,3.4,305
7/15/19 7:33,23.64,22.48,19.25,257,20.9,4.2,310
7/15/19 7:48,23.62,22.32,19.07,226,21.1,3.9,314
7/15/19 8:03,23.61,22.23,19.03,237,21.3,4.1,315
7/15/19 8:18,23.6,22.03,18.96,228,21.5,3.8,307
7/15/19 8:33,23.62,21.8,18.93,352,22,3.5,308
7/15/19 8:48,23.6,22.17,18.72,277,22,4.3,311
7/15/19 9:03,23.58,21.95,18.67,609,22.5,1.1,290
7/15/19 9:18,23.56,22.43,18.47,389,22.8,3,309
7/15/19 9:33,23.54,22.44,18.41,283,23.3,2,311
7/15/19 9:48,23.56,21.94,18.4,895,23.1,3.9,313
7/15/19 10:03,23.58,21.92,18.47,1288,23.3,2.9,312
7/15/19 10:18,23.58,21.76,18.46,1095,23.8,2.9,312
7/15/19 10:33,23.61,21.72,18.36,844,24,2.1,306
7/15/19 10:48,23.63,21.26,18.41,705,24,4.4,312
7/15/19 11:03,23.63,21.83,18.43,1619,24.6,3.3,305
7/15/19 11:18,23.66,21.25,18.41,1049,24.8,3.2,307
7/15/19 11:33,23.65,21.47,18.58,813,24.9,3.9,322
7/15/19 11:48,23.64,20.99,18.66,913,25.3,4,310
